artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Johann Sebastian Bach,7CChXPbdr6tC0JPsDnvTkC,"The Well-Tempered Clavier, Book 1: Fugue No. 24 in B Minor, BWV 869/2",0.946,0.346,384637,0.238,0.0166,10,0.0545,-23.877,0,0.037,98.644,4,0.611,21
Johann Sebastian Bach,3hMgDG2UuhcATt42SMS0zS,"3-Part Inventions: No. 4 in D Minor, BWV 790",0.993,0.418,115800,0.131,0.928,5,0.0822,-28.156,1,0.0395,102.794,4,0.462,24
Louie Zong,0Vs1lEee42MJ5TARKTPd8k,The Intertidal Zone,0.961,0.722,100371,0.108,0.8190000000000001,4,0.102,-21.47,1,0.0483,74.975,3,0.154,21
dude26,1m2ClEcSEzFZlfMR43HfS5,Silverspoon,0.00455,0.8029999999999999,126986,0.356,0.747,7,0.0737,-11.461,1,0.2339999999999999,95.037,4,0.7659999999999999,15
barnacle boi,1yCeiQKpXQgz1c2fGokdm3,Don't Dwell.,0.0559999999999999,0.539,214359,0.57,0.0659,6,0.121,-8.724,0,0.046,117.013,4,0.047,54
Romain Virgo,5JYrXtUYNAHg3YSUnOmdmq,Will You Be There,0.0985,0.8079999999999999,172564,0.609,0.0,1,0.102,-5.331,1,0.0648,100.005,4,0.524,29
This Rigid Empire,7j7NUKygFLeAJfhBNc1m4k,If You Knew (Live),0.484,0.191,188729,0.866,0.00053,4,0.242,-13.19,1,0.157,146.55100000000002,4,0.107,0
Neno Calvin,33CCxdeYU3VFzz6uB4YdT8,I Don't Know,0.00448,0.7609999999999999,200267,0.713,0.0,1,0.467,-6.763999999999999,1,0.0921,141.987,4,0.103,0
St. Vincent,6Xk5AaN4n4SnW71473GI7A,Fast Slow Disco,0.0386,0.606,197005,0.828,0.000148,10,0.313,-7.51,0,0.0577,113.975,4,0.3879999999999999,55
Monday Kiz,5my4SXzLFIyCl5UvPulYkt,Let’s love again,0.7140000000000001,0.414,226871,0.424,0.0,1,0.123,-6.572,1,0.0299,131.925,4,0.135,34
Johann Sebastian Bach,2iwukWHzanojeaniYw00p5,"O Jesulein süß, o Jesulein mild!, BWV 493",0.99,0.258,145013,0.148,2.55e-05,10,0.11,-17.343,1,0.0631,173.485,3,0.145,6
Iskwé,4dM9Vju1O76L2V79EebLsj,The Unforgotten,0.00345,0.375,224762,0.6809999999999999,0.0725,8,0.163,-4.484,1,0.0355,139.875,4,0.24,18
Fatboy Slim,6VVEbRsvGNYtai6vHsOr1R,The Rockafeller Skank - Sam La More Remix Edit,0.0174,0.778,213926,0.949,0.0516,0,0.07,-5.44,0,0.0361,127.992,4,0.728,20
Wither Away,0HMHYiTVGJfNhakUVH5V2V,Pandora's Box,0.000123,0.52,269939,0.946,0.000318,6,0.486,-4.062,0,0.039,125.003,4,0.502,20
Rod Stewart,5RvNaBJVeuDFCDeTeLUTn0,Farewell,0.0343,0.439,255613,0.6579999999999999,0.0,10,0.235,-4.543,1,0.0288,179.77599999999998,4,0.0735,36
Frédéric Chopin,6aZHfEztkNaNNElP3NvEmB,"Fantasie-Impromptu in C Sharp Minor, Op. 66",0.976,0.266,327500,0.0171,0.923,1,0.108,-25.955,1,0.0361,63.3,3,0.1369999999999999,2
Gacha Bakradze,5oXhti5Jck0AO6STfUZ0H0,Stray,0.0072099999999999,0.382,269334,0.649,0.5870000000000001,0,0.1369999999999999,-7.407,1,0.0382,117.928,4,0.111,1
Johnny Days Orchestra,4rDSF9XM9qopZulnGPMyMt,Promesa del Pescador,0.473,0.5920000000000001,235933,0.424,0.8320000000000001,8,0.0596,-13.354,1,0.0421,98.022,4,0.172,44
Prajwal Pai,2b3Xo30P9KFEqBvsTRQTM6,Khaali Canvassu,0.593,0.5,220208,0.267,3.35e-05,1,0.138,-8.642000000000001,0,0.0298,79.904,3,0.145,0
MizzKrish,6nbRYAXf6MbP9COTBEWwqt,Eyes on You,0.5670000000000001,0.784,228598,0.866,0.000153,8,0.0536,-2.482,1,0.175,105.008,4,0.893,0
Crowder,7IrBfuzxUBEe41yNL0i4wz,La Luz,0.4,0.6679999999999999,259360,0.948,6.62e-06,0,0.387,-4.113,1,0.0575,97.015,4,0.8859999999999999,43
Derez De’Shon,5b3FERCpkcA1RRloXD3wWJ,Need Sum Mo (feat. Lil Baby),0.268,0.563,190320,0.608,0.0,7,0.205,-6.78,0,0.285,140.204,4,0.298,50
Peter Vantine,0tA4gg0hdR1Rqv0uzToUvj,Moody Ostinato - Original Mix,0.889,0.477,114329,0.33,0.919,0,0.103,-16.062,1,0.0288,142.00799999999998,4,0.248,8
Tangled Hair,73ZAt4KRbQ9dJAbYtBXzpw,Keep Doing What You're Doing,0.0764,0.3979999999999999,351988,0.434,0.43,11,0.0981,-9.279,0,0.0302,132.648,3,0.305,21
Evidence,7zN4wmVp3NyqwQgXUzgjdd,The Factory,0.0189,0.55,178320,0.901,0.00976,7,0.362,-5.172999999999999,1,0.4,162.07399999999998,4,0.6940000000000001,34
Yuuki Sung,52F20iyUGDY4rJvRNebmJT,"Fantasy Wanderer in C Major, Op. 15 (Franz Schubert)",0.986,0.377,1456953,0.079,0.89,8,0.0817,-21.835,1,0.0483,65.868,4,0.0686,20
Ahzee,19XunAF1iqxdPRxFrUXa66,We Got This - Radio Edit,0.0343,0.74,173356,0.73,5.23e-06,5,0.27,-5.067,0,0.244,108.082,4,0.569,34
Danny Elfman,5lEjvAfGZrYZ9JPvsBghIU,Jaunty Kitchen,0.906,0.324,97707,0.147,0.502,11,0.405,-22.468000000000004,1,0.0419,158.783,4,0.0824,14
Rook1e,75DXoSptAndZtxBNUWArze,Prelude Two,0.967,0.497,65370,0.395,0.7959999999999999,11,0.108,-14.125,1,0.0515,71.675,5,0.168,28
Cassidy,0IL3uIXeD90Agxq8G4rg4I,Y'all Already,0.165,0.7759999999999999,214120,0.8079999999999999,0.0,6,0.05,-7.595,1,0.362,88.881,4,0.885,13
Primera Generacion,5j4cYq0WFisbrlRgVsTxQc,El Corrido Del 30,0.624,0.631,202553,0.6920000000000001,4.83e-06,2,0.295,-6.172999999999999,1,0.0512,120.453,3,0.933,10
Peyton Parrish,4wS7VljU1PGQVh6E1eJKEx,Clock Is Running Out,0.4529999999999999,0.524,234724,0.914,0.0,4,0.3929999999999999,-3.306,1,0.0416,90.00399999999999,4,0.472,18
One Week Notice,2Nin9187WpVMxwanSUNj25,Proud,0.00405,0.78,202154,0.56,0.0,11,0.306,-8.605,0,0.196,142.976,4,0.2189999999999999,20
Das,2XvtPOtoKiFQsFJwk6tOY2,Monday,0.715,0.946,152993,0.606,2e-05,4,0.105,-7.989,0,0.138,125.018,4,0.779,0
James Colt,76A0eZe9V4AYvQuKWl8YN0,Dinero,0.23,0.792,142682,0.737,0.0,8,0.0886,-4.199,0,0.0744,139.916,4,0.266,0
TommyFiveTimes,2FWrtyOAIezjpbjYL4U7me,Forgive Me,0.7559999999999999,0.685,193627,0.367,0.000596,1,0.0997,-14.211,0,0.7759999999999999,90.079,4,0.31,0
Dame Dot,77zJblOjHyhEX5I0NWBfVD,Epiphany,0.106,0.735,152184,0.6759999999999999,2.02e-06,7,0.223,-6.59,1,0.153,91.496,4,0.271,34
Moneybagg Yo,3F2i92qU6j69zkqiKOJePg,Buss Down (feat. Young Thug),0.000408,0.6609999999999999,151746,0.6990000000000001,0.0,11,0.264,-7.809,1,0.24,167.082,4,0.429,49
Valy,0yhvidPmbePsO4xgZVdLiD,Gonjeshkake,0.0848,0.415,284813,0.936,0.0279999999999999,7,0.0946,-6.29,1,0.104,112.514,3,0.213,28
Image Sounds,557uy7QZU57ERqlTHtiFVI,Captain Hooker,0.97,0.249,183000,0.184,0.81,0,0.103,-19.942,0,0.0371,51.275,3,0.583,0
Wolfgang Amadeus Mozart,7LGh7X1IqvnOMIEblrSlV0,"Piano Concerto No. 16 in D Major, K. 451: II. Andante",0.99,0.358,351000,0.0228,0.8909999999999999,7,0.1,-27.99,1,0.0371,70.566,4,0.119,13
Ferry Corsten,39kdmLXU3mGNFnrAkbqxsA,Blueprint (ASOT 851) - Ciaran McAuley Remix,0.000742,0.44,119625,0.935,0.977,7,0.392,-11.849,1,0.0709,135.05,4,0.079,9
Best Baby Sleep,4FrPHEpjNk7vCcdFdzW4g7,Womb Sound,0.933,0.181,41000,0.187,0.923,1,0.0977,-42.298,1,0.092,138.56,4,0.047,0
Yan Space,3vPX9cMmhbuRLWUN8KBeLP,Planet Earth - Omnia Remix,0.222,0.491,225488,0.841,0.0001189999999999,10,0.325,-3.707,1,0.0439,126.065,4,0.272,15
Berler,0ffFdUsAkbdtglm55HsSPS,Feeling This Way,0.0012,0.607,173028,0.506,1.25e-05,5,0.0991,-7.167999999999999,1,0.0521,141.909,4,0.124,11
Vesperteen,4ns5X9uhmN9eKrRHv9qReM,Blue,0.611,0.5670000000000001,234388,0.479,0.0,0,0.114,-7.392,1,0.0344,79.984,4,0.226,20
El Nuevo Ejemplo,5QInS1oBhyFH7Fo0DXxn5w,Que Hay Que Hacer - En vivo,0.054,0.735,154880,0.8420000000000001,0.0,8,0.126,-3.828,1,0.206,113.201,3,0.8059999999999999,19
Sara Bareilles,4bYl4nDVE5hBwATIXMMiII,"Could We Start Again, Please?",0.885,0.392,155773,0.257,0.0,2,0.7190000000000001,-10.585,1,0.032,145.78,4,0.221,31
Hanne Leland,4sEW2fIaXz8ipxRbl4efYe,Carry On,0.205,0.6,222147,0.722,0.000841,1,0.188,-3.92,1,0.0808,109.924,4,0.5579999999999999,22
Ceky Viciny,4XyTmlAmkGmNORMVyfpTZn,Ta To Remix,0.419,0.924,269347,0.912,4.59e-05,6,0.465,-3.071,1,0.25,120.036,4,0.6809999999999999,15
Ray Barreto,0CUG3KwXi0nxP2Fiou8rFe,Trucutu,0.315,0.613,302263,0.557,3.9e-06,0,0.0626,-11.514,0,0.053,95.291,4,0.927,27
Armin van Buuren,2wVr80Qom6TZTh3QxLTZii,"A State Of Trance (ASOT 854) - Coming Up, Pt. 2",0.184,0.5770000000000001,36125,0.597,0.0,1,0.7709999999999999,-11.157,1,0.314,134.283,5,0.917,6
Fly By Midnight,5dPBFuVLCZqJLbfcan1Lvr,Malibu,0.3329999999999999,0.648,204503,0.648,6.93e-06,8,0.102,-7.45,1,0.0275,112.968,4,0.769,27
Claude Debussy,3BuNOd72kWKWjwg5tuYeio,"Petite suite, L. 65: Petite suite, L. 65: II. Cortège",0.993,0.298,200613,0.0788,0.892,4,0.139,-23.309,1,0.0477,78.91199999999999,4,0.12,13
Gabriel Coronel,7HeTBeNFgBujftPnidYZH2,Chao Pescao,0.0877,0.812,208533,0.7390000000000001,0.0,10,0.0716,-4.54,0,0.124,97.02,4,0.471,22
Tee Grizzley,0SzzW8l0YtRJjpKT6ie6NI,Bag,0.0149,0.6829999999999999,189263,0.802,0.0,7,0.33,-5.803999999999999,1,0.0676,142.934,4,0.69,48
Bangerz,7mlm9zlWKZI7KG6dERGx8Z,Gangstaz,0.021,0.655,103106,0.181,0.779,7,0.3829999999999999,-19.905,1,0.0736,85.012,4,0.258,0
BeatingDance,3FuY5OuquDvMg6Lkh32oYZ,To Know Somebody,0.847,0.898,70713,0.5720000000000001,0.958,7,0.107,-10.809,1,0.0501,120.094,4,0.612,0
Confidns,0qN7lQBlJPnX5bsfi1WMZ9,Extase - Chris Liebing Remix,0.000786,0.812,472545,0.617,0.813,11,0.1119999999999999,-8.155,1,0.0708,127.002,4,0.0639,33
Suuns,0PVRoa4Rm95bhO7CfEWBlH,Moonbeams,0.159,0.231,137259,0.88,0.833,2,0.1159999999999999,-10.365,1,0.119,69.775,4,0.0487,18
Progger,33dSaxb2NQI4oJrMYFEd1w,Choom,0.575,0.579,453367,0.526,0.607,7,0.125,-10.28,0,0.0397,87.109,4,0.297,16
NEW_ID,5OAqUyvpNzuXFg2EVubcEC,Step Inside,0.0335,0.595,161637,0.937,0.0137,1,0.372,-2.797,1,0.0559,125.994,4,0.841,27
Paul Simon,6REU4BLkh2JxEJ8HG5r0lt,You Can Call Me Al - Groove Armada Dub Redemption,0.0009689999999999,0.7120000000000001,442280,0.953,0.0001199999999999,9,0.25,-8.881,0,0.0451,123.994,4,0.179,0
Dmitri Shostakovich,0Pygz8WAGvNdsSTOUm6mB7,"Symphony No. 5 in D Minor, Op. 47: III. Largo",0.735,0.0779,811440,0.0294,0.497,2,0.153,-23.447,1,0.0416,80.983,4,0.034,6
Bobson,18YCZss58vJRVXUfde8hOQ,Iyawo,0.161,0.605,234606,0.8059999999999999,0.445,7,0.0976,-7.491,1,0.0336,100.01,4,0.968,16
Queen Key,0ChBY4SDZOrsfRCRiXAVXz,My Way,0.0761,0.846,144660,0.809,0.0,11,0.0819999999999999,-3.076,0,0.336,140.011,4,0.512,54
Johann Sebastian Bach,4U2L37VsQCg8z20USenycS,"St Matthew Passion, BWV 244: Part II, No. 71: Chorus ""Wait, And See if Elijah Cometh to Save Him""",0.805,0.0,7520,0.462,0.0649,7,0.0,-14.541,0,0.0,0.0,0,0.0,0
NGHTMRE,7MFahU9vl5TWlei936k7n6,Like That,0.00407,0.5670000000000001,260088,0.84,0.0174,4,0.292,-4.98,1,0.0528,104.976,4,0.46,60
Art of Tones,5Gj8xvQPgJuWM5dbbjEsm8,Gimme Some More,0.0246,0.8059999999999999,313388,0.914,0.293,5,0.0896,-7.428,0,0.0588,120.998,4,0.759,29
Kevin Penkin,7n2SeTLR81vF3xLe1Rg8qb,"Wake up, Moving On",0.95,0.485,137278,0.226,0.873,0,0.114,-13.928,1,0.0484,160.148,3,0.107,29
Corella,1tDOXkk1FgUXK54kpJbKCh,Caught Up,0.00817,0.519,196400,0.823,0.0,9,0.278,-4.555,0,0.0455,175.014,4,0.484,25
Prezi,52K1PLIKCQ7gux6LYFy642,Can't Complain,0.0155,0.545,188782,0.603,0.0,10,0.1119999999999999,-7.121,0,0.356,83.723,4,0.1639999999999999,14
Blue Foundation,3TIgPtgLggsEPxeceIWasi,Brother & Sister - Remixed by Shield,0.0299,0.3389999999999999,284000,0.586,0.58,10,0.0923,-10.31,0,0.0706,119.45,4,0.0398,14
OK MAYDAY,1L3bDP45ttRllaTUh5G2dK,Good,0.0307,0.376,287066,0.662,0.0,5,0.0901,-6.125,1,0.035,115.174,4,0.0629,15
Cher,2EdFJyA5jSZ7iks1Djmkry,Gimme! Gimme! Gimme! (A Man After Midnight) - Ralphi Rosario Remix,0.000162,0.6729999999999999,471787,0.84,0.263,2,0.0161,-8.365,1,0.036,124.012,4,0.2739999999999999,17
Ladron,3Y4iDcYWgRTKXqydsOeW3l,No Tengo Lágrimas - En Vivo,0.481,0.552,163880,0.598,0.0004,2,0.482,-7.921,1,0.0279999999999999,148.226,4,0.504,7
Leat'eq,6K9o1iSY8dwQ2E1mcQmBYS,Upside Down,0.0146,0.685,222968,0.978,0.16,7,0.0846,-3.019,0,0.1169999999999999,155.10299999999998,4,0.2289999999999999,18
Grupo Miramar,2EOvlbfskkcF0iuvqzUVPV,A Medias De La Noche,0.3379999999999999,0.718,147096,0.797,4.26e-05,4,0.359,-3.962,1,0.0271,107.537,3,0.962,5
Ratburger,3BfxapH1E0sso8lVsU99FY,The Ship Is Destroyed,0.471,0.565,129739,0.141,0.925,2,0.123,-28.437,1,0.121,106.314,3,0.282,24
LO-FI LE-VI,4Gmysf9xnUIKHohBxNU28w,reflexion/sorry,0.85,0.633,112131,0.319,0.789,2,0.114,-13.115,1,0.0279,121.931,4,0.4,0
Acapulco Tropical,0YDFYuB78w90KVR27038Hi,Copitas De Mezcal,0.591,0.7829999999999999,191320,0.5660000000000001,0.000123,2,0.0799,-7.406000000000001,1,0.0398,97.46,4,0.969,19
Roc Marciano,64jaoSsbrABb9bPPB7dPjT,Muse,0.8590000000000001,0.469,170542,0.357,0.000304,9,0.177,-10.15,0,0.0695,66.935,3,0.556,26
DJ Fuqua,7ufPuSVFTKmuGpME9RKFfr,Mezmorize,0.035,0.797,240920,0.515,0.223,1,0.293,-9.047,1,0.139,133.947,4,0.039,3
Divided Minds,5lAVeua2WDawX8Pp1cPaQK,Take My Hand,0.0343,0.627,175104,0.904,0.0,10,0.0979,-4.915,1,0.081,93.512,4,0.67,28
JS aka The Best,4v4ThtazhlSRVKUBntzNPr,Infinity War,0.512,0.278,96207,0.265,0.6829999999999999,2,0.0871,-13.144,0,0.036,65.188,4,0.217,10
Kate Simko,2dOBkgnjP9rd84tlYQqHE4,Present Reality - Original Mix,0.991,0.488,71250,0.0739,0.943,5,0.0697,-23.344,1,0.0292,104.983,4,0.105,4
JNE,4L7wSh56KE1FL1GZTVaqbU,That Word,0.233,0.6709999999999999,208774,0.539,8.84e-06,9,0.115,-9.804,1,0.0632,139.891,4,0.446,14
The Dibasic,4HLmuqEngRz1AlTBA7jq5i,Everywhere You Go,0.223,0.7490000000000001,327941,0.444,0.239,5,0.0578,-14.079,1,0.052,119.991,4,0.321,0
DJ Fuqua,3j8wBSUYUjn6MDqXMwgFr8,A Star,0.00315,0.5429999999999999,218093,0.7759999999999999,0.54,0,0.82,-11.947,1,0.0754,140.009,4,0.3379999999999999,3
Lil Skies,7dmI8Tk8o0PEN4ZUoT2Cc7,Red Roses - 4B Remix,0.0237,0.746,236800,0.983,0.000343,7,0.0784,-0.999,0,0.176,150.012,4,0.535,55
Rico Nasty,0ZuxznxNDb5yKYmpgVWWK3,Ice Cream,0.0238,0.858,130370,0.816,1.02e-05,2,0.212,-4.795,1,0.285,162.138,4,0.54,44
Grupo Miramar,2WcBbxvlMtcb6W1QglANvA,El Burrito Señorón,0.8490000000000001,0.551,170005,0.6990000000000001,1.66e-06,2,0.111,-5.349,1,0.0678,105.771,4,0.8079999999999999,1
Reylovesu,7vUOD4NWEj23AQtx5NzMQ4,Curious Alice,0.0288,0.64,239126,0.42,0.000334,7,0.195,-8.872,1,0.0481,130.023,4,0.0783,5
Kleine Ben & King B,1oso1LNMLNXxaoaFkyL0we,Laten We,0.302,0.531,225600,0.373,0.0,8,0.0903,-12.077,0,0.284,100.114,4,0.4539999999999999,22
Carnage,4Sv1C49gBbZnx7sOmUs4ZP,Close To Me (feat. Reo Cragun),0.0615,0.487,175219,0.6859999999999999,0.00147,11,0.0652,-8.379,0,0.427,199.862,4,0.138,55
Teeel,6MwGMVnurbJsaPNy2MNCGF,Bast Castle,0.00105,0.476,271895,0.81,0.772,9,0.158,-6.412000000000001,0,0.0293,94.991,4,0.7120000000000001,30
Smiles Davis,3TOtBw5lGpsZnsQKA0M5a8,Not Too Late,0.315,0.708,206897,0.421,0.0008939999999999,1,0.0803,-9.753,0,0.0781,181.974,4,0.7829999999999999,35
Jelly Roll,3MZI08IlR1CnfxJLMkm5rg,Outlaw Classics,0.148,0.71,191025,0.605,0.0,2,0.089,-7.162999999999999,1,0.225,82.994,4,0.3289999999999999,45
Antonio Vivaldi,5amuzf29N8VJuJFv0UkjLX,"Flute Concerto in G Minor, Op. 10 No. 2, RV 439 ""La notte"" (Arr. for Recorder, Strings & Continuo): I. Largo",0.8690000000000001,0.3429999999999999,112533,0.036,0.0203,6,0.106,-19.979,1,0.0523,98.139,4,0.0625,12
La Santa Grifa,0crzECUaFwVsvR2Ew6dYpX,Las Chidas Pal Cuarto,0.0419,0.93,330162,0.8240000000000001,0.0,10,0.0913,-3.005,0,0.4039999999999999,131.056,4,0.871,48
Restless Modern,0DaT65DlTECOJ5p6tu9SmK,The Deep End,0.0891,0.575,199487,0.7120000000000001,1.06e-05,0,0.0756,-6.4670000000000005,1,0.0433,83.03399999999999,4,0.3289999999999999,35
Whop Bezzy,5zRaFV3i38WeHJadjxM5YL,Trap,0.0379,0.8109999999999999,184895,0.551,1.53e-06,10,0.304,-11.265999999999998,0,0.437,161.819,4,0.532,21
LaShawn the Lyricist,5avAtvjM42zI2kzHSpp2b6,Childhood,0.1689999999999999,0.727,150625,0.622,0.0,9,0.0776,-9.616,1,0.263,79.985,4,0.56,42
Plattenschieber,4hOUqVmY3B6t0UbbL0HL7E,Warm Outside,0.155,0.816,215954,0.487,0.691,6,0.0994,-13.299,0,0.2269999999999999,115.082,4,0.358,0
Quintino,43S17PKqZVBJmsTKMM2X2y,AIN'T NO PARTY,0.0112,0.5589999999999999,168000,0.972,0.657,5,0.123,-4.708,0,0.0642,150.005,4,0.542,36
ZAYN,0EfTBWPcshDFcbI48VuqhJ,Talk To Me,0.1119999999999999,0.536,180427,0.495,0.0,6,0.2339999999999999,-8.08,0,0.142,101.123,4,0.433,59
Luniz,5S8KDVTU7tTt3jCYqgZgnG,Let Us Through the Door,0.0366,0.772,216462,0.527,0.0,1,0.0484,-14.698,1,0.294,130.023,4,0.7090000000000001,11
Traviezoz de la Zierra,0RBRtNuEH5OE139KQP3LYQ,El Malo Del Cuento,0.583,0.541,260757,0.5529999999999999,0.0,2,0.183,-2.472,1,0.0404,146.297,3,0.509,25
Jordy Hakker,098yvj9AsqnJvWUdiYamYe,Jump Till Morning,0.0774,0.931,142345,0.7,0.887,5,0.0665,-14.723,0,0.156,144.958,4,0.471,0
Lil Rae,0LHdHYe5ssIheUX5RZw4rN,Philophobia,0.0126,0.664,198181,0.6659999999999999,0.235,2,0.0891,-4.5,1,0.0426,155.019,4,0.512,50
Carnival Savage,3uk48dAYJNPlRk84KiZFHC,Where To?,0.165,0.746,152185,0.6,0.866,1,0.0907,-14.154000000000002,1,0.0333,116.406,4,0.614,0
Virtud Dc,5zpklqFCwQVKq8jXg0BaGQ,Bartimeo,0.626,0.555,302393,0.336,0.0,10,0.1119999999999999,-8.775,1,0.0271,71.006,4,0.239,26
Gabry Venus,2iErbTI637LmhIk8eSQPXo,Bongo Gongo,0.00198,0.7709999999999999,154839,0.79,0.951,0,0.0824,-3.224,1,0.0412,124.011,4,0.569,33
eedion,1kbVBzx7Ey4QqdRVfq8KrJ,Euphoria,0.0166,0.584,162282,0.919,0.00472,5,0.691,-4.617,1,0.272,128.086,4,0.29,0
The Amazing,6uXhEfITtiGdXnKZS74y6s,Asleep,0.127,0.521,278493,0.75,0.67,6,0.0628,-6.937,0,0.0522,92.6,4,0.5920000000000001,9
Image Sounds,3jJXIMKIIIwdJCBrZ6Yytw,Drift,0.436,0.7090000000000001,157440,0.5920000000000001,0.753,4,0.396,-11.052,0,0.0298,124.989,4,0.691,0
Ouse,5KcBHROgLIMMlCZdIXlIng,Can't Breathe,0.437,0.8220000000000001,111360,0.449,0.0181,8,0.124,-10.697,1,0.249,125.013,4,0.344,36
"Parks, Squares and Alleys",1KF7l9P2ywNoHlneaemIyH,Cold Blood Magic,0.405,0.514,221001,0.396,1.17e-05,10,0.29,-8.86,1,0.0251,74.999,4,0.591,27
Erika Wennerstrom,0F1VLdmUKah0PcfBbpBKbE,Good To Be Alone,0.000315,0.193,616547,0.857,0.599,11,0.103,-5.321000000000001,1,0.0485,124.169,4,0.296,17
Riverdale Cast,1vLQsuY8h7drpK3krYxXvk,In,0.365,0.248,197880,0.601,0.0,4,0.0873,-5.736000000000001,1,0.0413,184.41,4,0.31,55
Sleeping Music Experience,3XX8EVLaQUolOcGc2Mh10b,Ocean Waves Sounds and Piano For Sleep,0.953,0.0622,124200,0.0162,0.902,5,0.355,-21.816,1,0.0417,42.86600000000001,4,0.0323,22
Homemade Logics,3vDwzplMcuZfwQRB2XJIqL,No Confidence Left in Me,0.00662,0.63,126616,0.551,0.816,1,0.139,-15.762,1,0.0413,123.613,4,0.367,0
Tabor,4KPfsMS8ZPfyKj3gsFH925,Slide,0.288,0.522,223678,0.6990000000000001,5.15e-06,9,0.0893,-9.474,1,0.327,89.744,4,0.493,9
Young N Fly,785NkIizES3yOXkLWIhj2T,You,0.0919,0.68,169691,0.8220000000000001,0.133,0,0.356,-6.059,1,0.0729,135.82299999999998,4,0.579,8
Phonte,5V20SPSnckBuvyKRqotati,Euphorium (Back To The Light),0.211,0.6659999999999999,155840,0.768,0.00133,9,0.524,-9.688,0,0.0403,138.0,4,0.363,27
Moon Hooch,2BYNWVwf0b2pFa5dym5iMa,Light It Up,0.0196,0.727,221993,0.787,0.0577,1,0.138,-5.242000000000001,1,0.0577,132.135,4,0.371,24
The Damned and Dirty,4FTwdKusSveJ9znW6gFM4Y,Revelation,0.0131,0.451,298387,0.895,0.0589,4,0.37,-5.824,1,0.118,120.035,4,0.379,33
Monstercat,1HYfxjxuOnsKnJH79ZgkFG,"#187 - Monstercat: Call of the Wild (Now, Then and Back Again)",0.0052,0.407,3734086,0.865,0.00344,1,0.365,-4.48,1,0.0878,130.445,4,0.2189999999999999,0
Clara Luciani,5awqGLNiSTNRtMtWve1bSA,La baie,0.00514,0.705,230840,0.6829999999999999,0.00452,6,0.19,-5.235,0,0.0317,124.011,4,0.792,53
Marlo,2QjquDyo2kSj5lT1JO2y9U,Behind You,0.105,0.669,72815,0.921,0.0863,5,0.0704,-4.109,0,0.034,139.907,4,0.2789999999999999,21
Möwe,181ULJrpRs9xFKrMi2xMPd,Who's To Blame - Acoustic,0.845,0.605,164250,0.2769999999999999,2.92e-05,4,0.119,-8.537,1,0.0414,119.542,4,0.2689999999999999,15
Ludwig van Beethoven,0oFqvX5DejPUoWAChjrSM0,"Symphony No. 4 in B-Flat Major, Op. 60 (Arr. P. Kim for Piano): III. Allegro vivace",0.991,0.4379999999999999,381813,0.0791,0.8590000000000001,10,0.105,-21.086,1,0.0576,137.344,3,0.15,33
Niko Biswas,0TOvoDW6z0qcWZ2xWDKlX9,Hit the Floor (feat. Jzsha Maylija),0.29,0.67,314840,0.402,0.055,8,0.104,-11.328,1,0.0767,92.994,4,0.0466,0
Arctic Monkeys,4VysGAsuHWHDxasPnTgwbo,The Ultracheese,0.624,0.476,217720,0.555,3.98e-05,9,0.126,-6.551,1,0.0404,131.497,3,0.426,59
Prep School,21TBnzgx6VnQRezXNcLmgX,Freak On A Leash,0.452,0.477,240000,0.5379999999999999,4.79e-06,2,0.109,-6.569,1,0.0304,90.09,4,0.0711,27
El Nuevo Ejemplo,1JVfKi9tic0vSvl5q6GSrj,Si Ya No Te Vuelvo a Ver - En vivo,0.0738,0.613,196064,0.7559999999999999,0.0,8,0.3289999999999999,-4.314,1,0.12,104.651,4,0.875,24
Zodiac Mars,6PHKAABQ7fKuSKPPrQueSK,In Position,0.755,0.708,102769,0.3779999999999999,0.0,0,0.0618,-9.462,0,0.2239999999999999,159.041,4,0.964,0
Kulwinder billa,1BZe0OJ0eEjJloBAvg6aJJ,Mere Yaar,0.0709,0.755,198010,0.823,0.0,6,0.261,-2.804,1,0.0409999999999999,102.005,4,0.574,30
Bxhxld,6USBnN1f2CMWoI80dm15z8,Find Your Way,0.024,0.3939999999999999,213600,0.645,0.00877,5,0.271,-6.757999999999999,1,0.0355,100.028,4,0.347,5
Andrea Bocelli,1LFu4MBEUjZkWFMoMsi2zg,"Estoy Aquì - ""Sono Qui"" Spanish Version",0.7979999999999999,0.291,229425,0.324,2.91e-06,3,0.0955,-8.879,1,0.0316,84.58200000000001,4,0.149,40
Dolla Dame,32dGofwtjvLEfmGmD8zK3z,"Owe a Nigga Shit (feat. Philthy Rich, Prezi & OMB Peezy)",0.579,0.609,234475,0.455,0.0,4,0.0704,-13.438,0,0.552,84.961,4,0.962,14
Johannes Brahms,0bN2BHXAzb9PtGLo36XkNn,"Violin Sonata No. 2 in A Major, Op. 100: I. Allegro amabile",0.976,0.272,480834,0.0534,0.299,9,0.111,-22.206,1,0.0409999999999999,95.238,3,0.0777,5
Tiny Uke Orchestra,2qA07DLio1fiQyFxVyRipI,Gimme! Gimme! Gimme! (A Man After Midnight),0.991,0.607,183067,0.3429999999999999,0.883,2,0.094,-10.901,0,0.0635,110.373,4,0.866,1
